MonitoringLocationIdentifier,richness,ept_taxa,ept_present,tol_present,LatitudeMeasure,LongitudeMeasure,region
INSTOR_WQX-18643,32,1,True,True,38.8883193222,-85.6890683055,Ohio River Basin
INSTOR_WQX-18697,47,2,True,True,38.3739657614,-87.029724034,Ohio River Basin
INSTOR_WQX-18698,62,6,True,True,38.3514298793,-86.5453868475,Ohio River Basin
INSTOR_WQX-18699,55,2,True,True,38.3996570853,-87.7051327858,Ohio River Basin
INSTOR_WQX-18700,36,0,False,True,38.4395685919,-86.8070966382,Ohio River Basin
INSTOR_WQX-18702,40,1,True,True,38.2623913008,-87.2001068375,Ohio River Basin
INSTOR_WQX-18703,5,0,False,False,38.4189687896,-87.4210704075,Ohio River Basin
INSTOR_WQX-18705,45,2,True,True,38.2800599939,-86.9048588955,Ohio River Basin
INSTOR_WQX-18707,77,3,True,True,38.4318124347,-86.4131887885,Ohio River Basin
INSTOR_WQX-18708,67,1,True,True,38.2173404101,-86.9016982183,Ohio River Basin
INSTOR_WQX-18709,60,2,True,True,38.3984981969,-87.5314876387,Ohio River Basin
INSTOR_WQX-18711,50,0,False,True,38.3967620566,-86.9163499301,Ohio River Basin
INSTOR_WQX-18712,43,1,True,True,38.3409589743,-87.4031051016,Ohio River Basin
INSTOR_WQX-18713,30,1,True,True,38.3991433115,-87.7420433551,Ohio River Basin
INSTOR_WQX-18715,45,3,True,True,38.3424618322,-86.9637537527,Ohio River Basin
INSTOR_WQX-18718,69,3,True,True,38.4639375749,-86.7443857701,Ohio River Basin
INSTOR_WQX-18719,83,7,True,True,38.4419156883,-86.4719237847,Ohio River Basin
INSTOR_WQX-18721,37,2,True,True,38.3358418734,-87.088359989,Ohio River Basin
INSTOR_WQX-18723,67,2,True,True,38.2353196579,-86.8968761365,Ohio River Basin
INSTOR_WQX-18728,56,5,True,True,38.3300828331,-86.9242769341,Ohio River Basin
INSTOR_WQX-18729,56,0,False,True,38.2643419862,-86.9299997241,Ohio River Basin
INSTOR_WQX-18730,42,0,False,True,38.4419218743,-86.7148808454,Ohio River Basin
INSTOR_WQX-18731,54,1,True,True,38.4412828408,-86.4778393588,Ohio River Basin
INSTOR_WQX-18732,50,4,True,True,38.3743903246,-87.163414978,Ohio River Basin
INSTOR_WQX-18733,40,1,True,True,38.3463062,-87.0735926153,Ohio River Basin
INSTOR_WQX-18734,43,1,True,True,38.4497877641,-86.5208976047,Ohio River Basin
INSTOR_WQX-18735,44,4,True,True,38.4192784682,-87.5770570269,Ohio River Basin
INSTOR_WQX-18736,74,4,True,True,38.4137040186,-86.8766647157,Ohio River Basin
INSTOR_WQX-18737,63,2,True,True,38.3525055244,-86.9024467954,Ohio River Basin
INSTOR_WQX-18739,51,5,True,True,38.4073575129,-87.2989216892,Ohio River Basin
INSTOR_WQX-18742,40,0,False,True,38.2854719369,-86.9287753255,Ohio River Basin
INSTOR_WQX-18743,41,1,True,True,38.373106102,-87.2201655384,Ohio River Basin
INSTOR_WQX-18745,75,7,True,True,38.4400792814,-86.4569461543,Ohio River Basin
INSTOR_WQX-18747,25,1,True,True,38.3575074491,-87.0443853709,Ohio River Basin
INSTOR_WQX-18748,66,7,True,True,38.3494251995,-86.6922534207,Ohio River Basin
INSTOR_WQX-18779,92,5,True,True,38.4486693472,-86.4709153983,Ohio River Basin
INSTOR_WQX-18780,52,2,True,True,38.4622345863,-86.8080558638,Ohio River Basin
INSTOR_WQX-18781,35,1,True,True,38.4046211928,-87.0082543814,Ohio River Basin
INSTOR_WQX-18783,36,1,True,True,38.3695607257,-87.3290237956,Ohio River Basin
INSTOR_WQX-18785,74,4,True,True,38.2915700349,-86.912694269,Ohio River Basin
INSTOR_WQX-18786,44,1,True,True,38.2431365884,-86.8641312054,Ohio River Basin
INSTOR_WQX-18790,27,2,True,True,38.4200685757,-86.3918681772,Ohio River Basin
INSTOR_WQX-18795,83,3,True,True,39.5926684088,-87.1758824291,Ohio River Basin
INSTOR_WQX-18870,12,0,False,True,38.9679403581,-86.0759535666,Ohio River Basin
INSTOR_WQX-18873,39,0,False,True,38.8244414777,-87.22,Ohio River Basin
INSTOR_WQX-18874,47,3,True,True,38.8398929955,-87.2154686833,Ohio River Basin
INSTOR_WQX-18876,23,3,True,True,38.9078429897,-87.2254634588,Ohio River Basin
INSTOR_WQX-18877,45,3,True,True,38.8774168177,-87.1870973088,Ohio River Basin
INSTOR_WQX-18878,33,1,True,True,38.895493308,-87.1599773458,Ohio River Basin
INSTOR_WQX-18879,29,1,True,True,38.9225340744,-87.161096725,Ohio River Basin
INSTOR_WQX-18880,26,1,True,True,38.9195379794,-87.1438721291,Ohio River Basin
INSTOR_WQX-18881,21,3,True,True,38.9363172791,-87.1385442302,Ohio River Basin
INSTOR_WQX-18883,58,2,True,True,39.009106853,-87.1256238008,Ohio River Basin
INSTOR_WQX-18884,44,3,True,True,39.03706863,-87.15223033,Ohio River Basin
INSTOR_WQX-18885,21,1,True,True,39.009162248,-87.1091199461,Ohio River Basin
INSTOR_WQX-18886,45,4,True,True,39.0387074108,-87.109173183,Ohio River Basin
INSTOR_WQX-18887,49,4,True,True,38.9598278002,-87.1674676022,Ohio River Basin
INSTOR_WQX-18888,34,1,True,True,38.98395547,-87.2298564197,Ohio River Basin
INSTOR_WQX-18889,22,1,True,True,38.9885383594,-87.1675038691,Ohio River Basin
INSTOR_WQX-18890,15,0,False,True,38.9819689352,-87.155064568,Ohio River Basin
INSTOR_WQX-18891,26,1,True,True,39.010056425,-87.20397,Ohio River Basin
INSTOR_WQX-18892,16,0,False,True,39.02325592,-87.2224625333,Ohio River Basin
INSTOR_WQX-18893,18,0,False,True,39.0309362775,-87.2128619297,Ohio River Basin
INSTOR_WQX-18912,57,8,True,True,39.8562353233,-84.8991736018,Ohio River Basin
INSTOR_WQX-18913,41,4,True,True,39.4928296249,-85.1251573991,Ohio River Basin
INSTOR_WQX-18914,49,2,True,True,38.0533937202,-85.9905301918,Ohio River Basin
INSTOR_WQX-18918,52,3,True,True,41.2250333933,-85.5032917729,Ohio River Basin
INSTOR_WQX-18919,43,2,True,True,39.097911521,-85.4703611285,Ohio River Basin
INSTOR_WQX-18921,41,0,False,True,38.8965454113,-87.1996700402,Ohio River Basin
INSTOR_WQX-18922,28,0,False,True,38.9945851227,-87.1237303102,Ohio River Basin
INSTOR_WQX-19053,70,0,False,True,39.1922,-86.3473,Ohio River Basin
INSTOR_WQX-19054,14,0,False,False,39.1853,-86.3438,Ohio River Basin
INSTOR_WQX-19056,9,0,False,False,39.1777,-86.3417,Ohio River Basin
INSTOR_WQX-19058,7,0,False,False,39.1822,-86.3392,Ohio River Basin
INSTOR_WQX-19060,89,4,True,True,39.366,-87.409,Ohio River Basin
INSTOR_WQX-19061,57,0,False,True,39.364,-87.408,Ohio River Basin
INSTOR_WQX-19062,37,2,True,True,39.375,-87.412,Ohio River Basin
INSTOR_WQX-19063,52,3,True,True,39.397,-87.424,Ohio River Basin
INSTOR_WQX-19064,49,1,True,True,39.399,-87.426,Ohio River Basin
INSTOR_WQX-19078,51,2,True,True,39.643315,-85.957446,Ohio River Basin
INSTOR_WQX-19079,38,2,True,True,39.32439,-85.673082,Ohio River Basin
INSTOR_WQX-19080,42,2,True,True,38.804082,-85.619486,Ohio River Basin
INSTOR_WQX-19082,21,1,True,True,39.463152,-85.953539,Ohio River Basin
INSTOR_WQX-19083,21,1,True,True,38.586388,-86.702576,Ohio River Basin
INSTOR_WQX-19084,15,0,False,True,38.8529761715,-86.1137697697,Ohio River Basin
INSTOR_WQX-19085,33,4,True,True,39.602153,-85.872905,Ohio River Basin
INSTOR_WQX-19087,14,0,False,True,39.063272,-86.273998,Ohio River Basin
INSTOR_WQX-19089,23,0,False,True,38.836347,-86.545825,Ohio River Basin
INSTOR_WQX-19090,41,2,True,True,39.64422,-85.534005,Ohio River Basin
INSTOR_WQX-19091,38,2,True,True,39.522066,-85.85879,Ohio River Basin
INSTOR_WQX-19093,26,2,True,True,39.094784,-85.868439,Ohio River Basin
INSTOR_WQX-19094,69,7,True,True,39.463828,-86.037886,Ohio River Basin
INSTOR_WQX-19095,39,2,True,True,38.904718,-86.214302,Ohio River Basin
INSTOR_WQX-19096,16,0,False,True,39.186226,-85.920849,Ohio River Basin
INSTOR_WQX-19097,50,6,True,True,38.8877060266,-86.6543838102,Ohio River Basin
INSTOR_WQX-19098,21,0,False,True,38.718243,-85.862947,Ohio River Basin
INSTOR_WQX-19099,26,0,False,True,39.16748,-86.326768,Ohio River Basin
INSTOR_WQX-19100,66,7,True,True,39.350706,-85.624236,Ohio River Basin
INSTOR_WQX-19101,32,0,False,True,39.562584,-85.710625,Ohio River Basin
INSTOR_WQX-19103,19,0,False,True,38.763196,-86.136917,Ohio River Basin
INSTOR_WQX-19104,21,3,True,True,38.984641,-85.786134,Ohio River Basin
INSTOR_WQX-19105,39,2,True,True,39.768126,-85.614872,Ohio River Basin
INSTOR_WQX-19106,10,0,False,True,38.673489,-86.791021,Ohio River Basin
INSTOR_WQX-19108,17,2,True,True,39.299269,-85.977189,Ohio River Basin
INSTOR_WQX-19109,20,0,False,True,38.945491,-85.459823,Ohio River Basin
INSTOR_WQX-19110,42,1,True,True,38.825422,-86.668406,Ohio River Basin
INSTOR_WQX-19111,35,3,True,True,39.025012,-86.264792,Ohio River Basin
INSTOR_WQX-19113,28,1,True,True,38.839068,-85.560492,Ohio River Basin
INSTOR_WQX-19114,22,1,True,True,39.341661,-85.477276,Ohio River Basin
INSTOR_WQX-19115,36,3,True,True,39.387096,-85.80556,Ohio River Basin
INSTOR_WQX-1915,18,0,False,False,41.6126121512,-87.1740451808,Great Lakes
INSTOR_WQX-19155,15,0,False,True,39.040913,-85.858479,Ohio River Basin
INSTOR_WQX-19156,26,0,False,True,38.753472,-85.982122,Ohio River Basin
INSTOR_WQX-19157,26,0,False,True,39.147285,-86.399887,Ohio River Basin
INSTOR_WQX-19158,42,5,True,False,39.923899,-85.715047,Ohio River Basin
INSTOR_WQX-19159,26,0,False,True,38.57522,-86.796871,Ohio River Basin
INSTOR_WQX-19163,37,2,True,True,38.844726,-86.474517,Ohio River Basin
INSTOR_WQX-19176,42,2,True,True,40.0579,-86.4945,Ohio River Basin
INSTOR_WQX-19177,57,2,True,True,40.13919,-86.6048,Ohio River Basin
INSTOR_WQX-19178,40,2,True,True,40.1382,-86.6049,Ohio River Basin
INSTOR_WQX-19179,46,3,True,True,40.13047,-86.6411,Ohio River Basin
INSTOR_WQX-19180,41,2,True,True,40.12411,-86.7722,Ohio River Basin
INSTOR_WQX-19181,35,2,True,True,40.13843,-86.6713,Ohio River Basin
INSTOR_WQX-19182,44,2,True,True,40.14834,-86.6711,Ohio River Basin
INSTOR_WQX-19183,36,1,True,True,40.22715,-86.6565,Ohio River Basin
INSTOR_WQX-19184,24,1,True,True,40.18694,-86.7742,Ohio River Basin
INSTOR_WQX-19185,18,0,False,True,40.1509,-86.8185,Ohio River Basin
INSTOR_WQX-19186,37,3,True,True,40.11227,-86.8199,Ohio River Basin
INSTOR_WQX-19187,40,3,True,False,40.10733,-86.8238,Ohio River Basin
INSTOR_WQX-19188,31,1,True,True,40.08296,-86.8705,Ohio River Basin
INSTOR_WQX-19189,42,3,True,True,40.05903,-86.8755,Ohio River Basin
INSTOR_WQX-19190,45,1,True,True,40.05062,-86.824,Ohio River Basin
INSTOR_WQX-19191,35,3,True,True,40.0487,-86.7284,Ohio River Basin
INSTOR_WQX-19200,41,0,False,True,39.6620442338,-87.2946533916,Ohio River Basin
INSTOR_WQX-19201,41,4,True,True,39.7721673994,-87.3223395047,Ohio River Basin
INSTOR_WQX-19202,70,4,True,True,39.773448,-87.331107,Ohio River Basin
INSTOR_WQX-19203,70,3,True,True,39.7987969425,-87.3280509455,Ohio River Basin
INSTOR_WQX-19204,43,1,True,True,39.8199344205,-87.30653761,Ohio River Basin
INSTOR_WQX-19205,51,2,True,True,39.8150956333,-87.2991007183,Ohio River Basin
INSTOR_WQX-19206,43,3,True,True,39.8219533311,-87.2736515288,Ohio River Basin
INSTOR_WQX-19207,42,2,True,True,39.8326764658,-87.2833089047,Ohio River Basin
INSTOR_WQX-19208,42,0,False,True,39.8282492819,-87.2486111305,Ohio River Basin
INSTOR_WQX-19209,39,2,True,True,39.8345342027,-87.2357650708,Ohio River Basin
INSTOR_WQX-19210,39,2,True,True,39.8389549458,-87.1926367969,Ohio River Basin
INSTOR_WQX-19211,58,0,False,True,39.7012247766,-87.3173736505,Ohio River Basin
INSTOR_WQX-19233,43,1,True,True,38.4620705963,-85.7639252116,Ohio River Basin
INSTOR_WQX-19291,5,0,False,True,41.565,-85.4381,Great Lakes
INSTOR_WQX-19292,21,2,True,True,41.5288,-85.3667,Great Lakes
INSTOR_WQX-19293,21,0,False,True,41.5279,-85.3177,Great Lakes
INSTOR_WQX-19295,15,1,True,True,41.474,-85.3248,Great Lakes
INSTOR_WQX-19296,31,1,True,True,41.4772,-85.3905,Great Lakes
INSTOR_WQX-19297,20,0,False,True,41.4823,-85.4185,Great Lakes
INSTOR_WQX-19299,19,0,False,True,41.4695,-85.5105,Great Lakes
INSTOR_WQX-19301,24,2,True,True,41.3815,-85.4381,Great Lakes
INSTOR_WQX-19302,17,0,False,True,41.3687,-85.4382,Great Lakes
INSTOR_WQX-19303,16,1,True,False,41.3335,-85.4064,Great Lakes
INSTOR_WQX-19304,23,1,True,True,41.3267,-85.471,Great Lakes
INSTOR_WQX-19305,15,1,True,True,41.4438,-85.6973,Great Lakes
INSTOR_WQX-19306,23,2,True,False,41.5055,-85.6736,Great Lakes
INSTOR_WQX-19307,17,3,True,True,41.5109,-85.688,Great Lakes
INSTOR_WQX-19308,14,2,True,True,41.4905,-85.7518,Great Lakes
INSTOR_WQX-19325,33,3,True,True,39.827149,-84.814188,Ohio River Basin
INSTOR_WQX-19328,70,4,True,True,39.783471,-85.151036,Ohio River Basin
INSTOR_WQX-19329,45,1,True,True,40.019262,-84.962535,Ohio River Basin
INSTOR_WQX-19331,47,1,True,True,39.476507,-85.132204,Ohio River Basin
INSTOR_WQX-19333,66,3,True,True,39.789051,-84.925189,Ohio River Basin
INSTOR_WQX-19334,35,2,True,True,39.628992,-85.149324,Ohio River Basin
INSTOR_WQX-19335,49,2,True,True,39.908207,-85.183165,Ohio River Basin
INSTOR_WQX-19336,58,0,False,True,39.383908,-84.998642,Ohio River Basin
INSTOR_WQX-19338,61,7,True,True,39.72448,-85.083885,Ohio River Basin
INSTOR_WQX-19340,63,2,True,True,39.440242,-85.12357,Ohio River Basin
INSTOR_WQX-19341,45,3,True,True,39.840814,-84.894771,Ohio River Basin
INSTOR_WQX-19342,39,0,False,True,39.401615,-84.98341,Ohio River Basin
INSTOR_WQX-19343,56,0,False,True,39.530011,-85.170358,Ohio River Basin
INSTOR_WQX-19344,78,9,True,True,39.672039,-85.001922,Ohio River Basin
INSTOR_WQX-19346,36,1,True,True,39.780912,-85.221183,Ohio River Basin
INSTOR_WQX-19347,60,1,True,True,39.261883,-84.823341,Ohio River Basin
INSTOR_WQX-19349,40,2,True,True,39.687224,-85.137578,Ohio River Basin
INSTOR_WQX-19350,53,1,True,True,40.124487,-84.821483,Ohio River Basin
INSTOR_WQX-19355,27,2,True,True,39.523992,-84.942406,Ohio River Basin
INSTOR_WQX-19356,86,5,True,True,39.55772,-85.167546,Ohio River Basin
INSTOR_WQX-19357,64,2,True,True,39.839007,-85.191468,Ohio River Basin
INSTOR_WQX-19358,33,3,True,True,39.782915,-84.963949,Ohio River Basin
INSTOR_WQX-19359,29,0,False,True,39.653422,-85.009687,Ohio River Basin
INSTOR_WQX-19360,39,0,False,True,39.831693,-85.256958,Ohio River Basin
INSTOR_WQX-19361,45,0,False,True,39.114468,-84.829605,Ohio River Basin
INSTOR_WQX-19362,50,0,False,True,39.284907,-85.121742,Ohio River Basin
INSTOR_WQX-19363,54,7,True,True,39.714134,-85.121713,Ohio River Basin
INSTOR_WQX-19364,34,0,False,True,40.025383,-84.873191,Ohio River Basin
INSTOR_WQX-19365,79,5,True,True,39.473068,-85.186507,Ohio River Basin
INSTOR_WQX-19366,28,0,False,True,39.981874,-85.00787,Ohio River Basin
INSTOR_WQX-19367,39,1,True,True,39.729552,-84.914882,Ohio River Basin
INSTOR_WQX-19368,91,5,True,True,39.645521,-85.122699,Ohio River Basin
INSTOR_WQX-19405,29,1,True,True,39.501157,-85.019512,Ohio River Basin
INSTOR_WQX-19407,51,1,True,True,39.923628,-84.821755,Ohio River Basin
INSTOR_WQX-19408,41,2,True,True,39.756234,-85.142658,Ohio River Basin
INSTOR_WQX-19411,37,2,True,True,39.55895,-85.271715,Ohio River Basin
INSTOR_WQX-19412,42,1,True,True,39.4706,-85.243609,Ohio River Basin
INSTOR_WQX-19413,12,0,False,False,39.410146,-85.216264,Ohio River Basin
INSTOR_WQX-19415,21,2,True,True,39.467421,-85.020875,Ohio River Basin
INSTOR_WQX-19466,55,2,True,True,41.43774103,-85.57951049,Great Lakes
INSTOR_WQX-19541,61,1,True,True,38.444366,-86.469281,Ohio River Basin
INSTOR_WQX-19542,48,1,True,True,38.67995,-87.273396,Ohio River Basin
INSTOR_WQX-19543,73,6,True,True,38.747987,-87.2375,Ohio River Basin
INSTOR_WQX-19544,47,2,True,True,38.739657,-87.26381,Ohio River Basin
INSTOR_WQX-19545,40,1,True,True,38.758102,-87.271483,Ohio River Basin
INSTOR_WQX-19546,40,1,True,True,38.758082,-87.289984,Ohio River Basin
INSTOR_WQX-19548,42,2,True,True,38.812173,-87.242705,Ohio River Basin
INSTOR_WQX-19549,46,2,True,True,38.813608,-87.216393,Ohio River Basin
INSTOR_WQX-19550,42,0,False,True,38.818193,-87.242339,Ohio River Basin
INSTOR_WQX-19551,79,4,True,True,38.787494,-87.272396,Ohio River Basin
INSTOR_WQX-19552,49,2,True,True,38.86717,-87.252224,Ohio River Basin
INSTOR_WQX-19553,66,0,False,True,38.901684,-87.262589,Ohio River Basin
INSTOR_WQX-19554,60,1,True,True,38.697058,-87.283033,Ohio River Basin
INSTOR_WQX-19555,50,3,True,False,41.29966,-85.82402,Ohio River Basin
INSTOR_WQX-19556,71,4,True,True,38.994097,-86.890212,Ohio River Basin
INSTOR_WQX-19558,38,1,True,True,38.595695,-86.105801,Ohio River Basin
INSTOR_WQX-19559,18,0,False,True,38.352045,-86.283705,Ohio River Basin
INSTOR_WQX-19560,32,2,True,True,38.352626,-86.278962,Ohio River Basin
INSTOR_WQX-19561,54,4,True,True,38.335024,-86.27445,Ohio River Basin
INSTOR_WQX-19562,61,4,True,True,38.304773,-86.258851,Ohio River Basin
INSTOR_WQX-19563,74,7,True,True,38.257002,-86.238256,Ohio River Basin
INSTOR_WQX-19564,51,3,True,True,38.308963,-85.997696,Ohio River Basin
INSTOR_WQX-19565,27,1,True,True,38.309585,-86.094997,Ohio River Basin
INSTOR_WQX-19566,15,0,False,True,38.219377,-86.124386,Ohio River Basin
INSTOR_WQX-19567,37,1,True,True,38.208696,-86.126757,Ohio River Basin
INSTOR_WQX-19568,49,3,True,True,38.207705,-86.151807,Ohio River Basin
INSTOR_WQX-19569,22,0,False,True,38.171898,-86.222368,Ohio River Basin
INSTOR_WQX-19584,13,0,False,True,41.3825,-85.667,Great Lakes
INSTOR_WQX-19591,20,1,True,True,41.4134,-85.8645,Great Lakes
INSTOR_WQX-19593,14,0,False,True,41.4132,-85.8751,Great Lakes
INSTOR_WQX-19594,16,1,True,True,41.4276,-85.89,Great Lakes
INSTOR_WQX-19599,25,3,True,True,41.4051,-85.8458,Great Lakes
INSTOR_WQX-19602,20,2,True,True,41.4934,-85.8455,Great Lakes
INSTOR_WQX-19603,8,0,False,True,41.543,-85.8359,Great Lakes
INSTOR_WQX-19604,14,3,True,True,41.6593,-85.9324,Great Lakes
INSTOR_WQX-19605,15,2,True,True,41.5809,-85.7851,Great Lakes
INSTOR_WQX-19606,19,1,True,True,41.5982,-85.8484,Great Lakes
INSTOR_WQX-19607,22,5,True,True,41.6848,-85.9693,Great Lakes
INSTOR_WQX-19626,14,1,True,True,38.666701,-87.279271,Ohio River Basin
INSTOR_WQX-19636,15,1,True,True,39.7939,-87.4099,Ohio River Basin
INSTOR_WQX-19637,22,1,True,True,39.7772,-87.3867,Ohio River Basin
INSTOR_WQX-19638,18,3,True,True,39.7191,-87.4302,Ohio River Basin
INSTOR_WQX-19641,19,2,True,True,39.6775,-87.4311,Ohio River Basin
INSTOR_WQX-19648,66,4,True,True,41.079409,-86.583152,Ohio River Basin
INSTOR_WQX-19650,35,0,False,True,40.882157,-85.313427,Ohio River Basin
INSTOR_WQX-19651,76,1,True,True,40.634343,-85.368928,Ohio River Basin
INSTOR_WQX-19656,58,2,True,True,41.273535,-85.864119,Ohio River Basin
INSTOR_WQX-19662,38,1,True,True,40.879942,-86.561887,Ohio River Basin
INSTOR_WQX-19663,36,1,True,True,40.88475,-85.693646,Ohio River Basin
INSTOR_WQX-19664,78,3,True,True,40.556514,-85.646854,Ohio River Basin
INSTOR_WQX-19665,42,5,True,True,40.915589,-86.127042,Ohio River Basin
INSTOR_WQX-19669,21,0,False,True,41.044639,-85.321592,Ohio River Basin
INSTOR_WQX-19676,1,0,False,False,40.454345,-86.770674,Ohio River Basin
INSTOR_WQX-19677,91,4,True,True,40.598439,-86.220479,Ohio River Basin
INSTOR_WQX-19678,61,1,True,True,40.762368,-85.189194,Ohio River Basin
INSTOR_WQX-19679,36,0,False,True,40.337774,-85.149673,Ohio River Basin
INSTOR_WQX-19681,53,3,True,True,40.961459,-85.519864,Ohio River Basin
INSTOR_WQX-19682,48,1,True,True,40.447776,-86.045123,Ohio River Basin
INSTOR_WQX-19684,54,3,True,True,40.856105,-86.003642,Ohio River Basin
INSTOR_WQX-19685,70,5,True,True,40.486352,-86.401175,Ohio River Basin
INSTOR_WQX-19691,31,0,False,True,40.720351,-86.39827,Ohio River Basin
INSTOR_WQX-19692,37,0,False,True,40.513365,-84.972149,Ohio River Basin
INSTOR_WQX-19694,58,2,True,True,40.768249,-85.539407,Ohio River Basin
INSTOR_WQX-19701,8,0,False,False,40.740808,-85.875502,Ohio River Basin
INSTOR_WQX-19702,36,3,True,True,40.377496,-86.683677,Ohio River Basin
INSTOR_WQX-19707,68,3,True,True,40.295922,-86.398548,Ohio River Basin
INSTOR_WQX-19713,30,1,True,True,40.956687,-86.011176,Ohio River Basin
INSTOR_WQX-19714,52,2,True,True,40.849872,-85.581109,Ohio River Basin
INSTOR_WQX-19721,2,0,False,False,40.340042,-85.33944,Ohio River Basin
INSTOR_WQX-19722,58,5,True,True,40.712838,-86.205334,Ohio River Basin
INSTOR_WQX-19726,54,1,True,True,40.743791,-85.52716,Ohio River Basin
INSTOR_WQX-19728,48,2,True,True,41.043866,-85.716885,Ohio River Basin
INSTOR_WQX-19730,64,4,True,True,40.555133,-86.523942,Ohio River Basin
INSTOR_WQX-19732,41,1,True,True,41.132126,-86.393733,Ohio River Basin
INSTOR_WQX-19733,63,4,True,True,40.288861,-86.757376,Ohio River Basin
INSTOR_WQX-19736,26,1,True,True,40.67241,-85.722293,Ohio River Basin
INSTOR_WQX-19741,34,3,True,True,40.849239,-86.184101,Ohio River Basin
INSTOR_WQX-19769,46,2,True,True,38.275515,-86.106778,Ohio River Basin
INSTOR_WQX-19982,14,0,False,True,41.073287,-86.227421,Ohio River Basin
INSTOR_WQX-19983,57,2,True,True,40.443006,-86.503231,Ohio River Basin
INSTOR_WQX-19986,96,8,True,True,40.430659,-86.81478,Ohio River Basin
INSTOR_WQX-19988,57,1,True,True,40.918085,-85.288134,Ohio River Basin
INSTOR_WQX-19989,82,7,True,True,40.288846,-85.223547,Ohio River Basin
INSTOR_WQX-19992,29,0,False,True,40.398932,-84.810634,Ohio River Basin
INSTOR_WQX-19993,20,0,False,False,40.86797,-86.779104,Ohio River Basin
INSTOR_WQX-20062,27,1,True,True,40.703794,-85.568797,Ohio River Basin
INSTOR_WQX-20082,62,4,True,True,40.4146,-87.3445,Ohio River Basin
INSTOR_WQX-20083,59,1,True,True,40.512,-87.3758,Ohio River Basin
INSTOR_WQX-20084,63,2,True,True,40.5232,-87.342,Ohio River Basin
INSTOR_WQX-20085,48,0,False,True,40.5545,-87.3225,Ohio River Basin
INSTOR_WQX-20086,67,3,True,True,40.4297,-87.2826,Ohio River Basin
INSTOR_WQX-20087,44,0,False,True,40.4757,-87.2241,Ohio River Basin
INSTOR_WQX-20088,63,2,True,True,40.479,-87.2069,Ohio River Basin
